,Unnamed: 0,Unnamed: 0.1,city,city_id,timestamp,likes,geo,hashtags,user_id,lat,lng,mentions,tweet_url,replies,retweets,text,replay_to_users,screen_name
4104,4104,1.0,Westchase,1840029017,2019-10-14 12:39:57,1,,SherylsSheShed,1183724122397904897,28.0597,-82.611,@StateFarm,https://twitter.com/KimberlyDMackey/status/1183724122397904897,1,0,@StateFarm The suspense is killing us! When will we see Sheryl's Sheshier She-shed? #SherylsSheShed,,KimberlyDMackey
4105,4105,2.0,Westchase,1840029017,2019-10-11 00:36:53,0,,jakefromstatefarm aaronsagentisweak,1182454991694553089,28.0597,-82.611,,https://twitter.com/fablhof/status/1182454991694553089,0,0,I’m SOOOOO tired of AA Ron and State Farm. Bring back Jake!!! #jakefromstatefarm #aaronsagentisweak,,fablhof
4106,4106,3.0,Westchase,1840029017,2019-09-28 18:10:07,0,,[],1178009004854919169,28.0597,-82.611,,https://twitter.com/Aury_NMorales/status/1178009004854919169,0,0,THE KING OF TWITCH ,PanicAtTheDisco,Aury_NMorales
4107,4107,4.0,Westchase,1840029017,2019-08-23 21:25:30,2,,hungerheroes,1165012210877370369,28.0597,-82.611,@FeedingTampaBay @StateFarm,https://twitter.com/ShannonOliviero/status/1165012210877370369,0,1, I did! @FeedingTampaBay @StateFarm come on #hungerheroes do this!,FeedingTampaBay,ShannonOliviero
4108,4108,5.0,Westchase,1840029017,2019-07-25 17:37:44,1,,[],1154445644578340864,28.0597,-82.611,@StrahanAndSara,https://twitter.com/RyanReports/status/1154445644578340864,0,0,Things you learn watching daytime TV. Barry Manilow was the mind behind several famous jingles (Ad writer before making it big in music) — State Farm’s “Like a good neighbor” and “Band-Aid stuck on me.” @StrahanAndSara ,,RyanReports
4109,4109,6.0,Westchase,1840029017,2019-06-30 18:25:53,1,,[],1145398062812151808,28.0597,-82.611,@Bounty @StateFarm,https://twitter.com/thejacqueslapin/status/1145398062812151808,0,0,"I’m gonna sound ornery, but please cease the showing of the @Bounty guy stepping on the Lego commercial and the @StateFarm lady yelling “don’t mess with my discount” commercials immediately.",,thejacqueslapin
4110,4110,7.0,Westchase,1840029017,2019-06-18 21:14:35,0,,[],1141091863388131328,28.0597,-82.611,,https://twitter.com/ApplePasta/status/1141091863388131328,0,0,That State Farm dude should mediate between them.. work it out ,VinceGoodwill,ApplePasta
4111,4111,8.0,Westchase,1840029017,2019-06-10 14:54:46,0,,[],1138097178960945154,28.0597,-82.611,,https://twitter.com/MichaelPWomack/status/1138097178960945154,0,0,"Great opinion piece. Thanks for this, Andy!",AndyMarlette,MichaelPWomack
4112,4112,9.0,Westchase,1840029017,2019-06-07 16:38:22,3,,PrideMonth StateFarmIsWhere,1137036086822211584,28.0597,-82.611,@StateFarm,https://twitter.com/MichaelPWomack/status/1137036086822211584,0,2,".@StateFarm your radio silence until now has not gone unnoticed, especially during #PrideMonth. I will be closely examining your response. I hope you will choose to take positive steps to reassure your LGBTQ customers. #StateFarmIsWhere ??",,MichaelPWomack
4113,4113,10.0,Westchase,1840029017,2019-06-07 16:35:57,6,,[],1137035476324552706,28.0597,-82.611,@StateFarm,https://twitter.com/MichaelPWomack/status/1137035476324552706,1,2,I just filed an official complaint with the @StateFarm Compliance &amp; Ethics Department about @MikeHillfl. If you’d like to do the same the direct number is (800)355-2633. As a customer and a member of the LGBTQ community I find his behavior reprehensible and repugnant.,,MichaelPWomack
4114,4114,11.0,Westchase,1840029017,2019-06-04 00:05:05,4,,[],1135698951758319616,28.0597,-82.611,@StateFarm,https://twitter.com/MichaelPWomack/status/1135698951758319616,0,1,"FYI: There’s a currently a full scale protest of @StateFarm agent, @MikeHillfl, 11 minutes from his insurance office. ",JimWLittle,MichaelPWomack
4115,4115,12.0,Westchase,1840029017,2019-06-03 23:44:52,3,,[],1135693868157083648,28.0597,-82.611,@StateFarm,https://twitter.com/MichaelPWomack/status/1135693868157083648,1,2,"As an LGBTQ customer, any thoughts @StateFarm? I’d be happy to provide my policy number. ",,MichaelPWomack
4116,4116,13.0,Westchase,1840029017,2019-05-25 23:34:24,0,,sombreros margaritafestival tampa,1132429740290301953,28.0597,-82.611,@StateFarm,https://twitter.com/ncentonze/status/1132429740290301953,0,0,@statefarm thanks for the badass #sombreros erin_andie #margaritafestival #tampa @Julian B Lane Riverfront Park https://www.instagram.com/p/Bx53R_0hlPV/?igshid=19v7xw73071tj,,ncentonze
4117,4117,14.0,Westchase,1840029017,2019-05-01 00:40:05,0,,[],1123386576174755840,28.0597,-82.611,,https://twitter.com/KoreanFromSeoul/status/1123386576174755840,1,0,State Farm $120 full coverage,ovozahr,KoreanFromSeoul
4118,4118,15.0,Westchase,1840029017,2019-03-26 14:56:12,0,,[],1110556060295839744,28.0597,-82.611,,https://twitter.com/cmarsh3409/status/1110556060295839744,0,0,Wow that’s super not helpful,ShaunOfTheTweet,cmarsh3409
4119,4119,16.0,Westchase,1840029017,2019-03-22 22:41:19,17,,[],1109223557060616194,28.0597,-82.611,,https://twitter.com/Jpoolez/status/1109223557060616194,2,0,Officially accepted a position with Statefarm Insurance as an Account Representative :) finally got a nice job in my new city,,Jpoolez
4120,4120,17.0,Westchase,1840029017,2019-03-22 14:37:29,0,,TuckerCarlson,1109101798520963073,28.0597,-82.611,@Progressive @FoxNews @CNN @washingtonpost @nytimes @StateFarm @MSNBC,https://twitter.com/Umpire20/status/1109101798520963073,0,0,"I don't watch #TuckerCarlson but I do pay attention and am wondering what has changed for @Progressive to resume contributing to this @FoxNews $4,000,000 annual salary @CNN @washingtonpost @nytimes @StateFarm @MSNBC",JuddLegum,Umpire20
4121,4121,18.0,Westchase,1840029017,2019-03-15 00:03:20,1,,[],1106345098177101825,28.0597,-82.611,@StateFarm,https://twitter.com/Dubs4ever/status/1106345098177101825,0,0,@StateFarm is this true??,LeapDayBaby92,Dubs4ever
4122,4122,19.0,Westchase,1840029017,2019-03-14 23:44:16,0,,[],1106340296508489728,28.0597,-82.611,@chileanbob,https://twitter.com/Dubs4ever/status/1106340296508489728,1,0,@chileanbob did you really pay money to change your gamertag to state farm ?,,Dubs4ever
4123,4123,0.0,Venice,1840015989,2019-09-26 17:02:56,6,,[],1177267322270212096,27.1164,-82.4135,@TheTwig316 @SNNTV,https://twitter.com/jessdlang/status/1177267322270212096,1,1,"A Venice nonprofit serving children in foster care, receives a $25,000 grant from State Farm. Learn more about @TheTwig316 at 5:00 on @SNNTV",,jessdlang
4124,4124,1.0,Venice,1840015989,2019-06-18 21:10:16,0,,[],1141090777352867840,27.1164,-82.4135,,https://twitter.com/melissak_5/status/1141090777352867840,0,0,Those State Farm commercials will never be the same ,SBNation,melissak_5
4125,4125,2.0,Venice,1840015989,2019-05-22 00:56:02,0,,[],1131000733049008129,27.1164,-82.4135,@StateFarm @AaronRodgers12 @GameOfThrones @beachsnooker,https://twitter.com/beachsnooker/status/1131000733049008129,0,0,How cool is Packers QB Aaron Rodgers?......cool enough to fly to Belfast to be an extra on Game of Thrones.... . Maybe he should have sold Cersei dragon attack life insurance through State Farm @StateFarm @AaronRodgers12 @GameOfThrones @beachsnooker,,beachsnooker
4126,4126,0.0,Hunters Creek,1840028986,2019-12-28 15:45:16,0,,[],1210949845642559495,28.3611,-81.4357,@StateFarm,https://twitter.com/connivingmonkey/status/1210949845642559495,2,0,@StateFarm you seen to have issues with your mobile website. ,,connivingmonkey
4127,4127,1.0,Hunters Creek,1840028986,2019-12-25 22:06:50,0,,[],1209958707343347713,28.3611,-81.4357,,https://twitter.com/RobertBrickner/status/1209958707343347713,0,0,Why should I care what kind of insurance someone has?,AaronRodgers12,RobertBrickner
4128,4128,2.0,Hunters Creek,1840028986,2019-11-04 23:26:03,1,,NewYork ChampionsClassic Kentucky MichiganState duke Kansas statefarm weareuk wildcats,1191496863817650177,28.3611,-81.4357,,https://twitter.com/JWCRUM78/status/1191496863817650177,0,1,#NewYork #ChampionsClassic #Kentucky #MichiganState #duke &lt;puke #Kansas #statefarm #weareuk #wildcats,,JWCRUM78
4129,4129,3.0,Hunters Creek,1840028986,2019-11-01 01:44:23,60,,[],1190082124784832512,28.3611,-81.4357,,https://twitter.com/barrybongss2/status/1190082124784832512,5,6,"Bro tonight I was handing out maps and this kid asked for candy and I’m like “sorry dude all I have are maps” and this child throws it at me saying he doesn’t want “a map from jake from State Farm”,,,,,,while his parents just say they’ll find candy somewhere else",,barrybongss2
4130,4130,4.0,Hunters Creek,1840028986,2019-10-13 10:28:09,3,,[],1183328565938528256,28.3611,-81.4357,,https://twitter.com/SocietyUltra/status/1183328565938528256,0,0,He was from State Farm – at Living with the Land,dizwire,SocietyUltra
4131,4131,5.0,Hunters Creek,1840028986,2019-10-09 18:01:55,3,,[],1181993204901646337,28.3611,-81.4357,@AdamLefkoe,https://twitter.com/_COESIGN/status/1181993204901646337,0,1,Loving these segments!! @AdamLefkoe,BleacherReport,_COESIGN
4132,4132,6.0,Hunters Creek,1840028986,2019-09-22 05:37:10,8,,PowerTV,1175645189953789952,28.3611,-81.4357,,https://twitter.com/WayOfJ_/status/1175645189953789952,1,1,Ghost gotta call State Farm for that shit Tommy did #PowerTV,,WayOfJ_
4133,4133,7.0,Hunters Creek,1840028986,2019-08-23 04:01:27,0,,SFNeighborhoodAssist,1164749465644724227,28.3611,-81.4357,,https://twitter.com/kristenolene/status/1164749465644724227,0,0,"VOTE TODAY! With your help, Send healthy food and snacks home with homeless and at-risk students each week. could win a $25k grant from State Farm Neighborhood Assist®. Vote up to 10x a day through 8/23! #SFNeighborhoodAssist https://www.neighborhoodassist.com/entry/2023829",,kristenolene
4134,4134,8.0,Hunters Creek,1840028986,2019-08-15 04:09:11,0,,Flo AutoInsurance,1161852309997064193,28.3611,-81.4357,@Progressive @StateFarm,https://twitter.com/PRmandy/status/1161852309997064193,0,0,I’m gonna go with the #Flo &amp; sign on to @Progressive for #AutoInsurance at a lower $$... good bye @StateFarm after sending my auto bill with an unnamed additional fee I didn’t sign up for.,,PRmandy
4135,4135,9.0,Hunters Creek,1840028986,2019-07-22 23:22:14,6,,[],1153445174980304901,28.3611,-81.4357,,https://twitter.com/caingle/status/1153445174980304901,1,0,Favorite team: UCF CFB Stadiums I’ve been to: 16 Bowl games attended: 6 Last stadium: State Farm Stadium ,NYCRobUCF,caingle
4136,4136,10.0,Hunters Creek,1840028986,2019-07-19 15:15:28,22,,[],1152235512616378368,28.3611,-81.4357,@FloridaPrepaid @StateFarm @HeliosEdFnd @FLBlue @WellsFargo @floridalottery @insideFPL @GulfPower @Voya @herffjones @Publix @UniversalORL @bluemangroup,https://twitter.com/realJearl/status/1152235512616378368,0,3,"Many companies claim education matters, but these businesses have put action to words! Thank you for a life changing event. @FloridaPrepaid @StateFarm @HeliosEdFnd @FLBlue @WellsFargo @floridalottery @insideFPL @GulfPower @Voya @herffjones @Publix @UniversalORL @bluemangroup",FLEduFoundation,realJearl
4137,4137,11.0,Hunters Creek,1840028986,2019-07-18 13:36:29,2,,[],1151848214657667072,28.3611,-81.4357,@StateFarm,https://twitter.com/dschwalls/status/1151848214657667072,1,0,"My insurance agent's reply when I called b/c the email they asked me to send would not go through: ""I'm sorry, I gave you an old email address"". When you don't know your email address & don't know what a line item on my insurance policy means, I lose confidence. @StateFarm",,dschwalls
4138,4138,12.0,Hunters Creek,1840028986,2019-06-19 13:51:41,3,,[],1141342790619672576,28.3611,-81.4357,@StateFarm,https://twitter.com/negronium/status/1141342790619672576,1,0,yo @StateFarm get ya boys some deductibles ,BleacherReport,negronium
4139,4139,13.0,Hunters Creek,1840028986,2019-06-15 22:09:32,0,,Mets metslineup lgm,1140018530873729026,28.3611,-81.4357,,https://twitter.com/Nellyjr80/status/1140018530873729026,0,0,"Tonight’s State Farm #Mets Starting Lineup vs. Cardinals Leading off: J. McNeil 2B, 2nd J. Davis LF, 3rd M. Conforto RF, 4th P. Alonso 1B, 5th T. Frazier 3B, 6th W. Ramos C, 7th A. Rosario SS, 8th C. Gomez CF, 9th N. Syndergaard RHP, #metslineup #lgm",,Nellyjr80
4140,4140,14.0,Hunters Creek,1840028986,2019-06-08 05:45:47,1,,[],1137234246085558272,28.3611,-81.4357,@StateFarm,https://twitter.com/TySooFlyy/status/1137234246085558272,1,0,"@StateFarm charging a accident free 22 year old male $1,640 every 6 months is insane. The coverage is great but we’re talking $3,300 a YEAR for car insurance that is legally required.",,TySooFlyy
4141,4141,15.0,Hunters Creek,1840028986,2019-06-07 13:49:17,0,,sayfie flapol,1136993534958034944,28.3611,-81.4357,@StateFarm,https://twitter.com/TheWestipher/status/1136993534958034944,0,0,@StateFarm you have an agent (@MikeHillfl) in Florida who is actively promoting LGBTQ discrimination and promoting executing LGBTQ Floridians. Where is the action?! #sayfie #flapol,mattlupoli,TheWestipher
4142,4142,16.0,Hunters Creek,1840028986,2019-03-18 20:23:22,3,,statefarm avon foster,1107739289721466885,28.3611,-81.4357,@thegables1209,https://twitter.com/thegables1209/status/1107739289721466885,0,0,@thegables1209 Thanks again to the vendors who participated in our small Business Expo ! #statefarm #avon #foster ,,thegables1209
4143,4143,17.0,Hunters Creek,1840028986,2019-02-04 15:22:45,0,,[],1092443348504317952,28.3611,-81.4357,,https://twitter.com/JamesTobon333/status/1092443348504317952,0,0,"Uber, Google, Audi, Airbus, BMW Amazon, UPS, etc are part of the Drone industry and NOW The FAA issued State Farm the first ever national waiver to conduct drone operations beyond visual… https://www.instagram.com/p/BtdvHi8gytt/?utm_source=ig_twitter_share&amp;igshid=1eswurc1pr4r0",,JamesTobon333
4144,4144,0.0,Brent,1840013913,2019-09-06 00:40:51,0,,[],1169772414395437064,30.4729,-87.2496,,https://twitter.com/BrandonGBlake/status/1169772414395437064,0,0,Glad to see we are going to be treated to roughly 321 State Farm commercials with Aaron Rodgers. More things change,,BrandonGBlake
4145,4145,1.0,Brent,1840013913,2019-08-29 18:54:09,12,,statefarm,1167148449151803393,30.4729,-87.2496,,https://twitter.com/tofuteach/status/1167148449151803393,0,0,Me reading all 1700 emails this morning #statefarm ,,tofuteach
4146,4146,2.0,Brent,1840013913,2019-06-25 01:36:39,7,,[],1143332142912593921,30.4729,-87.2496,@StateFarm,https://twitter.com/BobWUWF/status/1143332142912593921,2,1,"Ladies & gentlemen of Florida’s First District, here’s your house represenitive. @mikehillfl. A Trump sycophant making hair jokes. Hey @StateFarm , you proud this man represents your company name? ",,BobWUWF
4147,4147,3.0,Brent,1840013913,2019-06-04 00:32:47,0,,[],1135705923144601600,30.4729,-87.2496,,https://twitter.com/BrandonGBlake/status/1135705923144601600,1,0,Hill is one of the more prominent agents in NW Florida. And the hope is that enough folks complaining and taking their insurance business elsewhere from Hill will cause State Farm to reconsider their relationship with Hill.,sometacolady,BrandonGBlake
4148,4148,4.0,Brent,1840013913,2019-06-03 23:48:13,1,,[],1135694708175441921,30.4729,-87.2496,@StateFarm,https://twitter.com/BrandonGBlake/status/1135694708175441921,1,0,"If I were in Sarah's boat, I would want to know the same thing. And I am sure @StateFarm doesn't want to be associated with a bigot like @MikeHillfl ",sayzabee,BrandonGBlake
4149,4149,5.0,Brent,1840013913,2019-06-02 21:40:30,0,,LidsSweeps,1135300182097219586,30.4729,-87.2496,@lids @NewEraCap,https://twitter.com/RefereeBillyJ/status/1135300182097219586,0,0,I just entered to win a trip to the 2019 NBA Draft presented by State Farm thanks to @lids &amp; @NewEraCap #LidsSweeps,,RefereeBillyJ
4150,4150,6.0,Brent,1840013913,2019-05-31 23:07:51,1,,gross,1134597385722695681,30.4729,-87.2496,@StateFarm,https://twitter.com/AmesCW/status/1134597385722695681,0,0,@MikeHillFl out here blocking constituents on twitter. #gross @StateFarm needs to address the actions of their representative. This is unbecoming &amp; I’m soon to be on the market for car insurance too... ,PNWFL,AmesCW
4151,4151,7.0,Brent,1840013913,2019-05-31 05:15:12,1,,LidsSweeps,1134327443635019776,30.4729,-87.2496,@lids @NewEraCap,https://twitter.com/RefereeBillyJ/status/1134327443635019776,0,0,I just entered to win a trip to the 2019 NBA Draft presented by State Farm thanks to @lids &amp; @NewEraCap #LidsSweeps https://blog.lids.com/sweepstakes,,RefereeBillyJ
4152,4152,8.0,Brent,1840013913,2019-01-29 18:14:43,0,,grindhard dreams2reality,1090312296788705280,30.4729,-87.2496,@goshyouth,https://twitter.com/goshyouth/status/1090312296788705280,0,0,It don’t take much.... #grindhard #dreams2reality @goshyouth @Arthur Searcy - State Farm Agent https://www.instagram.com/p/BtOmehAhW94/?utm_source=ig_twitter_share&amp;igshid=mpws17y2pn0f,,goshyouth
4153,4153,0.0,Northdale,1840029107,2019-12-15 06:19:39,1,,[],1206096460779020288,28.1058,-82.5263,@MyFDOT @StateFarm,https://twitter.com/OneKWordsOrMore/status/1206096460779020288,1,0,"Thankful for @MyFDOT (sponsored by @StateFarm) tonight. Battery died and a truck happened to be at the gas station and helped get me back on the road, faster than the roadside assistance I had requested and not heard from yet- also by State Farm ",,OneKWordsOrMore
4154,4154,1.0,Northdale,1840029107,2019-10-31 14:06:03,1,,[],1189906382629343232,28.1058,-82.5263,@Wendys,https://twitter.com/recjus85/status/1189906382629343232,0,0,Dude from @Wendys here is dressed as Jake from State Farm. I think it's awesome lol.,,recjus85
4155,4155,2.0,Northdale,1840029107,2019-10-20 18:56:21,0,,[],1185993171504979970,28.1058,-82.5263,,https://twitter.com/ApplePasta/status/1185993171504979970,0,0,"Aaron Rodgers can make all the s**tty State Farm commercials he wants, man",,ApplePasta
4156,4156,3.0,Northdale,1840029107,2019-10-14 12:39:57,1,,SherylsSheShed,1183724122397904897,28.1058,-82.5263,@StateFarm,https://twitter.com/KimberlyDMackey/status/1183724122397904897,1,0,@StateFarm The suspense is killing us! When will we see Sheryl's Sheshier She-shed? #SherylsSheShed,,KimberlyDMackey
4157,4157,4.0,Northdale,1840029107,2019-10-11 00:36:53,0,,jakefromstatefarm aaronsagentisweak,1182454991694553089,28.1058,-82.5263,,https://twitter.com/fablhof/status/1182454991694553089,0,0,I’m SOOOOO tired of AA Ron and State Farm. Bring back Jake!!! #jakefromstatefarm #aaronsagentisweak,,fablhof
4158,4158,5.0,Northdale,1840029107,2019-09-30 03:29:16,2,,[],1178512107127619584,28.1058,-82.5263,,https://twitter.com/J_Osborne21/status/1178512107127619584,0,0,Am I the only one that’s starting to feel bad for Aaron Rodgers’ agent in these State Farm commercials? Dude is constantly getting dogged.,,J_Osborne21
4159,4159,6.0,Northdale,1840029107,2019-09-28 18:10:07,0,,[],1178009004854919169,28.1058,-82.5263,,https://twitter.com/Aury_NMorales/status/1178009004854919169,0,0,THE KING OF TWITCH ,PanicAtTheDisco,Aury_NMorales
4160,4160,7.0,Northdale,1840029107,2019-09-17 21:35:10,2,,[],1174074340226326528,28.1058,-82.5263,,https://twitter.com/MattLostRanger/status/1174074340226326528,2,0,Someone sent an email a couple weeks ago to everyone in the State Farm organization including agents and staff. The reply alls . I came in and had almost 2k emails and another 500 w/in the first hour. What did they say? “stop replying all” while doing just that. ,BrittSoMuch,MattLostRanger
4161,4161,8.0,Northdale,1840029107,2019-08-23 21:25:30,2,,hungerheroes,1165012210877370369,28.1058,-82.5263,@FeedingTampaBay @StateFarm,https://twitter.com/ShannonOliviero/status/1165012210877370369,0,1, I did! @FeedingTampaBay @StateFarm come on #hungerheroes do this!,FeedingTampaBay,ShannonOliviero
4162,4162,9.0,Northdale,1840029107,2019-07-25 17:37:44,1,,[],1154445644578340864,28.1058,-82.5263,@StrahanAndSara,https://twitter.com/RyanReports/status/1154445644578340864,0,0,Things you learn watching daytime TV. Barry Manilow was the mind behind several famous jingles (Ad writer before making it big in music) — State Farm’s “Like a good neighbor” and “Band-Aid stuck on me.” @StrahanAndSara ,,RyanReports
4163,4163,10.0,Northdale,1840029107,2019-06-30 18:25:53,1,,[],1145398062812151808,28.1058,-82.5263,@Bounty @StateFarm,https://twitter.com/thejacqueslapin/status/1145398062812151808,0,0,"I’m gonna sound ornery, but please cease the showing of the @Bounty guy stepping on the Lego commercial and the @StateFarm lady yelling “don’t mess with my discount” commercials immediately.",,thejacqueslapin
4164,4164,11.0,Northdale,1840029107,2019-06-18 21:14:35,0,,[],1141091863388131328,28.1058,-82.5263,,https://twitter.com/ApplePasta/status/1141091863388131328,0,0,That State Farm dude should mediate between them.. work it out ,VinceGoodwill,ApplePasta
4165,4165,12.0,Northdale,1840029107,2019-06-10 14:54:46,0,,[],1138097178960945154,28.1058,-82.5263,,https://twitter.com/MichaelPWomack/status/1138097178960945154,0,0,"Great opinion piece. Thanks for this, Andy!",AndyMarlette,MichaelPWomack
4166,4166,13.0,Northdale,1840029107,2019-06-07 16:38:22,3,,PrideMonth StateFarmIsWhere,1137036086822211584,28.1058,-82.5263,@StateFarm,https://twitter.com/MichaelPWomack/status/1137036086822211584,0,2,".@StateFarm your radio silence until now has not gone unnoticed, especially during #PrideMonth. I will be closely examining your response. I hope you will choose to take positive steps to reassure your LGBTQ customers. #StateFarmIsWhere ??",,MichaelPWomack
4167,4167,14.0,Northdale,1840029107,2019-06-07 16:35:57,6,,[],1137035476324552706,28.1058,-82.5263,@StateFarm,https://twitter.com/MichaelPWomack/status/1137035476324552706,1,2,I just filed an official complaint with the @StateFarm Compliance &amp; Ethics Department about @MikeHillfl. If you’d like to do the same the direct number is (800)355-2633. As a customer and a member of the LGBTQ community I find his behavior reprehensible and repugnant.,,MichaelPWomack
4168,4168,15.0,Northdale,1840029107,2019-06-04 00:05:05,4,,[],1135698951758319616,28.1058,-82.5263,@StateFarm,https://twitter.com/MichaelPWomack/status/1135698951758319616,0,1,"FYI: There’s a currently a full scale protest of @StateFarm agent, @MikeHillfl, 11 minutes from his insurance office. ",JimWLittle,MichaelPWomack
4169,4169,16.0,Northdale,1840029107,2019-06-03 23:44:52,3,,[],1135693868157083648,28.1058,-82.5263,@StateFarm,https://twitter.com/MichaelPWomack/status/1135693868157083648,1,2,"As an LGBTQ customer, any thoughts @StateFarm? I’d be happy to provide my policy number. ",,MichaelPWomack
4170,4170,17.0,Northdale,1840029107,2019-05-25 23:34:24,0,,sombreros margaritafestival tampa,1132429740290301953,28.1058,-82.5263,@StateFarm,https://twitter.com/ncentonze/status/1132429740290301953,0,0,@statefarm thanks for the badass #sombreros erin_andie #margaritafestival #tampa @Julian B Lane Riverfront Park https://www.instagram.com/p/Bx53R_0hlPV/?igshid=19v7xw73071tj,,ncentonze
4171,4171,18.0,Northdale,1840029107,2019-05-01 00:40:05,0,,[],1123386576174755840,28.1058,-82.5263,,https://twitter.com/KoreanFromSeoul/status/1123386576174755840,1,0,State Farm $120 full coverage,ovozahr,KoreanFromSeoul
4172,4172,19.0,Northdale,1840029107,2019-03-26 14:56:12,0,,[],1110556060295839744,28.1058,-82.5263,,https://twitter.com/cmarsh3409/status/1110556060295839744,0,0,Wow that’s super not helpful,ShaunOfTheTweet,cmarsh3409
4173,4173,20.0,Northdale,1840029107,2019-03-22 22:41:19,17,,[],1109223557060616194,28.1058,-82.5263,,https://twitter.com/Jpoolez/status/1109223557060616194,2,0,Officially accepted a position with Statefarm Insurance as an Account Representative :) finally got a nice job in my new city,,Jpoolez
4174,4174,21.0,Northdale,1840029107,2019-03-22 14:37:29,0,,TuckerCarlson,1109101798520963073,28.1058,-82.5263,@Progressive @FoxNews @CNN @washingtonpost @nytimes @StateFarm @MSNBC,https://twitter.com/Umpire20/status/1109101798520963073,0,0,"I don't watch #TuckerCarlson but I do pay attention and am wondering what has changed for @Progressive to resume contributing to this @FoxNews $4,000,000 annual salary @CNN @washingtonpost @nytimes @StateFarm @MSNBC",JuddLegum,Umpire20
4175,4175,22.0,Northdale,1840029107,2019-03-15 00:03:20,1,,[],1106345098177101825,28.1058,-82.5263,@StateFarm,https://twitter.com/Dubs4ever/status/1106345098177101825,0,0,@StateFarm is this true??,LeapDayBaby92,Dubs4ever
4176,4176,23.0,Northdale,1840029107,2019-03-14 23:44:16,0,,[],1106340296508489728,28.1058,-82.5263,@chileanbob,https://twitter.com/Dubs4ever/status/1106340296508489728,1,0,@chileanbob did you really pay money to change your gamertag to state farm ?,,Dubs4ever
4177,4177,0.0,Edgewater,1840014043,2019-12-11 02:10:24,3,,StateFarm BruceMeyers Florida NSB,1204584186004353026,28.962,-80.9415,@StateFarm,https://twitter.com/Thomas_Buckner/status/1204584186004353026,2,1,"If anyone needs insurance, you need to go see Bruce Meyers at Buddy Davenport @StateFarm in New Smyrna Beach, Florida! He is awesome and will go above and beyond for all of your insurance needs! #StateFarm #BruceMeyers #Florida #NSB",,Thomas_Buckner
4178,4178,1.0,Edgewater,1840014043,2019-07-07 22:28:34,1,,[],1147995850192367617,28.962,-80.9415,,https://twitter.com/Tayyfurg/status/1147995850192367617,0,0,no one cares jake from state farm ,Mr_Sims95,Tayyfurg
4179,4179,2.0,Edgewater,1840014043,2019-06-28 10:59:19,0,,[],1144560904513757184,28.962,-80.9415,,https://twitter.com/CecilBrumley/status/1144560904513757184,0,0,"Beginning Aug. 31, State Farm plans to cut 300 jobs at its Jacksonville operations center.",,CecilBrumley
4180,4180,3.0,Edgewater,1840014043,2019-04-05 16:40:45,9,,[],1114206248948441090,28.962,-80.9415,@StateFarm @BlueAlertUs @VolusiaSheriff @OrangeCoSheriff,https://twitter.com/FLTDF/status/1114206248948441090,0,3,Stop #4 with our sponsor State Farm. One more stop to go then the group makes its final leg to victory lane. @StateFarm @BlueAlertUs @VolusiaSheriff @OrangeCoSheriff,,FLTDF
4181,4181,0.0,Pace,1840013919,2019-09-06 00:40:51,0,,[],1169772414395437064,30.6187,-87.1667,,https://twitter.com/BrandonGBlake/status/1169772414395437064,0,0,Glad to see we are going to be treated to roughly 321 State Farm commercials with Aaron Rodgers. More things change,,BrandonGBlake
4182,4182,1.0,Pace,1840013919,2019-08-29 18:54:09,12,,statefarm,1167148449151803393,30.6187,-87.1667,,https://twitter.com/tofuteach/status/1167148449151803393,0,0,Me reading all 1700 emails this morning #statefarm ,,tofuteach
4183,4183,2.0,Pace,1840013919,2019-06-04 00:32:47,0,,[],1135705923144601600,30.6187,-87.1667,,https://twitter.com/BrandonGBlake/status/1135705923144601600,1,0,Hill is one of the more prominent agents in NW Florida. And the hope is that enough folks complaining and taking their insurance business elsewhere from Hill will cause State Farm to reconsider their relationship with Hill.,sometacolady,BrandonGBlake
4184,4184,3.0,Pace,1840013919,2019-06-03 23:48:13,1,,[],1135694708175441921,30.6187,-87.1667,@StateFarm,https://twitter.com/BrandonGBlake/status/1135694708175441921,1,0,"If I were in Sarah's boat, I would want to know the same thing. And I am sure @StateFarm doesn't want to be associated with a bigot like @MikeHillfl ",sayzabee,BrandonGBlake
4185,4185,4.0,Pace,1840013919,2019-06-02 21:40:30,0,,LidsSweeps,1135300182097219586,30.6187,-87.1667,@lids @NewEraCap,https://twitter.com/RefereeBillyJ/status/1135300182097219586,0,0,I just entered to win a trip to the 2019 NBA Draft presented by State Farm thanks to @lids &amp; @NewEraCap #LidsSweeps,,RefereeBillyJ
4186,4186,5.0,Pace,1840013919,2019-05-31 23:07:51,1,,gross,1134597385722695681,30.6187,-87.1667,@StateFarm,https://twitter.com/AmesCW/status/1134597385722695681,0,0,@MikeHillFl out here blocking constituents on twitter. #gross @StateFarm needs to address the actions of their representative. This is unbecoming &amp; I’m soon to be on the market for car insurance too... ,PNWFL,AmesCW
4187,4187,6.0,Pace,1840013919,2019-05-31 05:15:12,1,,LidsSweeps,1134327443635019776,30.6187,-87.1667,@lids @NewEraCap,https://twitter.com/RefereeBillyJ/status/1134327443635019776,0,0,I just entered to win a trip to the 2019 NBA Draft presented by State Farm thanks to @lids &amp; @NewEraCap #LidsSweeps https://blog.lids.com/sweepstakes,,RefereeBillyJ
